patch_uid,id,texture,image,x_min,y_min,x_max,y_max,D50,D10,D90,Span,Skewness,sigma_local
1826,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,0,512,128,640,8.628471695249658,1.15612823782928,22.106567717996285,2.4280591302977927,0.45135732816274293,20.46545406033311
1829,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,384,512,512,640,7.80762679055362,1.2188852392401206,20.882371734636354,2.5184972364697193,0.644291871228472,24.238475099705983
1831,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,640,512,768,640,8.0886888822771,1.345834979326328,19.44066239316238,2.237053208151339,0.5721458856361131,16.113626533161163
1832,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,768,512,896,640,10.995959466393021,1.4291849306954154,21.652676113088443,1.8391747663495972,0.11321859254867803,20.918732166250628
1833,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,896,512,1024,640,8.09079473138967,1.1205311195261676,21.102325244476642,2.46969485549146,0.4324883687780765,21.217714214185236
1834,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,1024,512,1152,640,9.581707117087573,1.2594171097420317,21.691503211248055,2.132405619565264,0.26592813453409575,17.37158499480535
1835,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,1152,512,1280,640,8.593959290873277,1.1340794367693943,18.875177734079568,2.064368435646547,0.38072735189206747,12.912233953606348
1836,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,0,640,128,768,8.043872848678642,1.1208011977134562,19.10690144173955,2.2360000689196187,0.46706942583625066,25.898118699745385
1837,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,128,640,256,768,7.48909403998852,1.0720226914118265,21.14829849946409,2.680734906098607,0.6109527883521942,14.64788897847929
1840,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,512,640,640,768,7.93834802726193,1.2880605049254457,18.85208851759688,2.2125545456501685,0.47044198319673314,14.637103028110383
1841,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,640,640,768,768,7.082233534439416,1.1239094966169203,19.182335268357264,2.549820714598863,0.517029571656519,13.782488561840353
1842,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,768,640,896,768,9.03292446739832,1.1782020728260267,21.214066289409853,2.218092743817063,0.3005239157767824,22.616668494928895
1843,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,896,640,1024,768,8.02728834043636,1.1397035246528378,19.708558211256747,2.3132163563959525,0.4975221545482821,12.735509697261644
1846,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,256,0,384,128,11.774120165930682,1.5808454206382099,23.588061405010556,1.8691176643543956,0.057182108914085844,18.65610687871489
1847,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,384,0,512,128,9.129370629370632,1.2889272797726687,22.472535842293915,2.3203799497821045,0.34424656529510217,12.755629183745736
1848,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,512,0,640,128,11.009212939803238,1.2955029585798816,22.352144692627004,1.9126382466377707,0.15133912834740298,25.0154341154899
1851,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0005.tif,256,0,384,128,4.35402625044342,1.0,17.676249112005678,3.830075464131009,0.997667988081979,7.784841144460954
1875,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0005.tif,128,0,256,128,6.902344622255303,1.0,18.50503389265474,2.5360996662225577,0.5718068008605773,9.419876942457224
1922,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0019.tif,384,512,512,640,5.390737305819615,1.0,20.609817922170656,3.637687538771499,0.7757554801078188,12.575703226502574
1923,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0019.tif,512,512,640,640,6.138217164532953,1.0,19.27800154918666,2.9777378445973253,0.6861593621625216,12.04305874583335
1925,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0019.tif,768,512,896,640,10.746391375845057,1.0,23.197195325542573,2.0655487548532605,0.12949558061176764,11.336934266674957
2033,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,512,0,640,128,4.863724084693428,1.0,19.356833164300205,3.77423407344812,0.8741766973286553,19.466947970316326
2037,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,1024,0,1152,128,6.058048699409955,1.0,18.175000000000004,2.8350712997194663,0.8340143068838104,12.601822301145896
2038,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,1152,0,1280,128,5.645006337981187,1.0,18.01968530297957,3.01499844003121,0.8994600382745138,10.318457913835328
2044,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,640,128,768,256,7.420007939658595,1.0,21.60701566187514,2.777222858716145,0.46881062957816383,14.048016543143873
2046,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,1024,128,1152,256,6.419626884743164,1.0,19.06394176931691,2.8138616299099146,0.6589295303747514,15.495015219082857
2047,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,1152,128,1280,256,5.643241691192304,1.0,18.728269699431355,3.1415045942655215,0.8504953733535073,13.35726621712535
2053,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,640,256,768,384,8.01654467061065,1.0,21.484091079882774,2.5552269614338,0.4390344160639384,12.775855154507086
2054,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,768,256,896,384,6.587727218008908,1.0,20.653152822395604,2.983297907155243,0.6557507580497476,11.456957265541517
2062,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,512,384,640,512,10.027833001988073,1.015790965255342,21.49139215124606,2.041876962044673,0.19523106470417187,20.89974865436783
2063,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,640,384,768,512,7.601935038009675,1.0,19.575500631427023,2.443522673970446,0.5071829624907559,15.585664289632588
2064,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,768,384,896,512,6.066708307307933,1.0,21.251939745855427,3.338208913301472,0.7282363907592854,14.693738427065329
2067,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,1152,384,1280,512,8.871396818781692,1.0,20.775379205374485,2.229116745573583,0.2703511810689045,14.090179209738528
2074,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,896,512,1024,640,6.560205986037188,1.0,19.438545397913103,2.8106656158599135,0.5781678677814918,10.207952759259543
2075,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,1024,512,1152,640,5.539555555555556,1.0,21.511258278145686,3.7026902379515234,0.7149963119934453,10.832836540592478
2076,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,1152,512,1280,640,7.278215110806879,1.0,20.649674952198854,2.699793102160792,0.490164550465132,10.48351498571461
2080,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,384,640,512,768,6.431279620853081,1.0,19.78594397480525,2.92102739770369,0.6211507963589094,13.673062604822054
2085,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,1024,640,1152,768,6.357708049113233,1.0,21.340940366972475,3.1994140356617367,0.5681231946402808,17.714335521990755
2087,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,768,128,896,256,6.969006147540984,1.0,20.848069190501477,2.8480487418575278,0.4319550912761798,8.555888462683379
2089,8,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,1152,640,1280,768,8.10446735395189,1.0,20.561650629897827,2.413687386914971,0.41609144116399904,17.558205905891086
2325,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0003.tif,640,640,768,768,9.27254156769596,1.0,20.30322318526544,2.081761838902374,0.2559636745768767,12.324675880695931
2326,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0003.tif,768,640,896,768,6.786599162801222,1.0,21.431303585346843,3.010536366628976,0.6764702863724756,10.959135601446354
2462,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,512,128,640,256,4.963636363636364,1.0,19.7875600505689,3.7850395706274336,0.781976364829332,10.528485820443459
2463,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,640,128,768,256,6.590201379824722,1.0,19.957307294361097,2.8765899859141024,0.6017660412684717,8.649555313035464
2464,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,768,128,896,256,6.6017253077444975,1.0,22.075725435261155,3.1924571915370636,0.5830895987455358,20.89950402354856
2465,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,896,128,1024,256,5.826988675126212,1.0,21.484910400267964,3.515522603933028,0.6160231718641939,23.044904998943178
2472,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,512,256,640,384,5.840352595494613,1.0,18.99860898267123,3.0817675283091273,0.7528912015586442,11.659464267504264
2473,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,640,256,768,384,6.597066373303997,1.0,21.440047328661144,3.0983540519426653,0.624347118960417,11.751170302855913
2474,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,768,256,896,384,6.325245150669242,1.0,21.506626506024094,3.2420287305155897,0.7343718871664315,12.797002127415343
2475,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,896,256,1024,384,5.250297872340425,1.0,17.93415610406938,3.2253705438850924,0.8360256661123079,13.298082379656591
2481,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,512,384,640,512,5.9185514446332865,1.0,20.192393078681025,3.242751754077249,0.6542004903544945,11.668055269203435
2482,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,640,384,768,512,5.103715523136541,1.0,18.579501631563335,3.444451704228152,0.9736577718013516,11.730152063607699
2483,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,768,384,896,512,7.099655201412833,1.0,20.980913978494623,2.8143499101925986,0.5880471827094128,11.038951268314014
2484,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,896,384,1024,512,5.5932156646442355,1.0,19.688208269525262,3.3412279071692033,0.7764797401375191,11.849998011266967
2485,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,1024,384,1152,512,6.638683200999196,1.0,20.231511254019296,2.896886426381174,0.6318594841679555,26.230873898681388
2487,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,0,512,128,640,4.800192381685264,1.0,20.094723247232473,3.9779079105426707,0.8639234325935383,8.896693968162122
2488,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,128,512,256,640,4.308649744773093,1.0,17.403094378545642,3.8070150395595643,0.9881686406218595,11.393952325722346
2489,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,256,512,384,640,5.8563188253801775,1.0,19.606586712354844,3.1771813091386725,0.7144963035494498,14.654418405880252
2490,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,384,512,512,640,6.592023243528789,1.0,21.44655601659751,3.1017117599925546,0.6605218760796385,16.623864332176204
2491,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,512,512,640,640,6.950037440718862,1.0,20.947436238044634,2.8701192487362217,0.5293528774712729,11.133792914336446
2492,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,640,512,768,640,6.266864414888527,1.0,22.24082232011747,3.389385969425875,0.5968151927861256,12.117075048302395
2493,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,896,512,1024,640,6.609284001370331,1.0,21.645036513007753,3.1236419116998646,0.584254571836013,15.885286846307897
2494,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,1024,512,1152,640,5.694906990699069,1.0,18.62206399731948,3.0943550133654267,0.7023828426033543,12.906226921147502
2500,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,512,640,640,768,7.941060126582279,1.0,20.236335160532505,2.4223888062678043,0.4388856511727847,16.03408800335077
2507,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,768,512,896,640,6.73281614277675,1.0,20.55868680013573,2.9049785981634324,0.5346557827971965,11.853348679120382
2748,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,0,0,128,128,4.703271967199936,1.0,20.50575139146568,4.147272691755121,0.8864411245102826,24.48748604674037
2749,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,128,0,256,128,4.418376773342131,1.0,16.106794362125047,3.4190824225925,1.1208132307188208,22.72099685446289
2750,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,256,0,384,128,4.034023668639053,1.0,16.571055067098563,3.8599315091157425,1.0927058943425898,25.843218930275853
2751,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,384,0,512,128,5.298124930655718,1.0,20.586883438963902,3.6969463150314477,0.6872221993570732,15.369328971554161
2752,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,512,0,640,128,5.715951455540572,1.0,19.859413250437132,3.299435517801043,0.7242657822896864,12.056161830509497
2753,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,640,0,768,128,5.43329831932773,1.0,19.01083457324496,3.3148988910061297,0.819793102108963,17.45287860322478
2754,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,768,0,896,128,4.1289785729145,1.0,18.09064171122995,4.139193606705077,1.0493717117999044,20.94723984189881
2755,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,896,0,1024,128,4.4483819416699975,1.0,17.28175718179912,3.660152701655531,1.0428821971301705,22.97370995008955
2756,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,1024,0,1152,128,5.184138715179079,1.0,19.897393087287643,3.6452329163099675,0.8333199714384398,17.607094787060365
2757,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,1152,0,1280,128,4.455694506476106,1.0,17.73871667699938,3.7567020478335267,1.001158074480915,12.79329005121831
2758,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,0,128,128,256,5.923155273879584,1.0,21.455624074987668,3.4535012386378856,0.6742152896471556,20.11341475423741
2759,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,128,128,256,256,6.608371685294761,1.0,20.04707125603865,2.882263916604907,0.5750510227892471,12.513752772279775
2760,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,256,128,384,256,5.076951444376154,1.0,21.308686257562663,4.000173426921194,0.8812935847677076,18.832739818862866
2761,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,512,128,640,256,5.5497973047003395,1.0,21.080379371665682,3.6182185166760643,0.795349478217256,15.558313517114327
2762,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,768,128,896,256,5.664091006653789,1.0,18.463127357122143,3.08312972666005,0.8265171961046182,15.842720039172812
2763,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,896,128,1024,256,6.531269543464666,1.0,20.615619902120727,3.003339514864848,0.624341640807561,15.993759093774884
2764,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,1024,128,1152,256,6.148120083712205,1.0,21.21002663115845,3.287188011291369,0.6990003244233018,19.271371836656037
2765,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,1152,128,1280,256,5.5786692289214495,1.0,18.350156336214823,3.110088736981671,0.839182452204429,19.93802661222699
2769,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,512,256,640,384,5.722831470213671,1.0,21.121110259498526,3.5159361872222443,0.6701280349870329,11.22882054980368
2794,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,384,640,512,768,4.366137603132429,1.0,14.925076562781477,3.189335249716159,1.1544092836482496,20.273634405043527
2795,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,512,640,640,768,5.776124031007751,1.0,18.703993140617346,3.0650299483836667,0.8697435833559435,14.006096432144844
2796,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,640,640,768,768,6.433222779485521,1.0,20.913382063536687,3.0953975551782777,0.702702580668918,14.525060107369196
2797,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,768,640,896,768,7.021797939860578,1.0,22.294829400270565,3.032674762596969,0.5916382995966775,13.494785912213876
2798,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,896,640,1024,768,7.92739981360671,1.0,20.224113475177294,2.4250213092798387,0.48074094551294805,13.335150292643453
2801,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,384,128,512,256,6.001731689925639,1.0,20.533216168717047,3.2545967027324845,0.6798210167422826,14.547767549804687
2802,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,640,128,768,256,4.973392276253232,1.0,18.559513590844062,3.5306914507199787,1.0088741955712979,13.530929376622685
2810,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,256,0,384,128,5.167720090293453,1.0,19.517228059332513,3.583249041315819,0.6752225516307863,15.553226802321069
2811,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,384,0,512,128,3.7733983566036478,1.0,17.228083167188842,4.300654644317856,1.2440310902411613,7.919232899417027
2812,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,512,0,640,128,5.0116688166998955,1.0,20.580598958333336,3.9070017741569067,0.7958794249646896,9.168995773911153
2813,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,640,0,768,128,3.6408383309940033,1.0,15.580333670374133,4.00466385619311,1.2076028117179325,10.6637699742072
2814,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,768,0,896,128,5.798436142484796,1.0,20.631111111111125,3.3855871874271655,0.7046720954835219,12.02300868964498
2815,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,896,0,1024,128,3.7205696773030468,1.0,17.52548369264787,4.441654135241677,1.2512578540084947,14.377664549085898
2819,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,256,128,384,256,5.041252194265653,1.0,21.5283701268201,4.072077598135401,0.751290466181375,9.771443761313789
2820,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,384,128,512,256,5.799505256648115,1.0,20.348421306338878,3.336219289422888,0.6985559596529539,12.129848039462217
2821,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,512,128,640,256,4.887234582522628,1.0,21.125946491670867,4.118064347400841,0.9489654026257385,11.071242381402344
2822,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,640,128,768,256,5.643025278886501,1.0,20.372652284263967,3.4330259615790055,0.6369235297000132,16.369641256647764
2823,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,768,128,896,256,5.282495441521228,1.0,21.32522732078663,3.8476563862274658,0.781652084219119,11.06675536806444
2824,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,896,128,1024,256,4.507491327773267,1.0,18.837694419030193,3.9573441459824483,0.9521276231830573,9.543988710681637
2828,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,256,256,384,384,3.842430595720068,1.0,18.008819444444438,4.426578182931889,1.1875747552522173,8.431172865810991
2829,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,384,256,512,384,4.439857209374516,1.0,18.59491562568487,3.962946283167433,0.8890961634820104,8.446830675691183
2830,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,640,256,768,384,4.112037654732784,1.0,17.297293187347936,3.9633132173754366,0.9792990268269008,11.965416340510483
2831,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,768,256,896,384,3.918988386114108,1.0,18.37557764642665,4.433689497012133,1.090050828791764,6.393144399769861
2832,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,896,256,1024,384,5.510670731707318,1.0,20.77151795429815,3.587860519507492,0.7233591589645406,9.642283946852926
2837,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,256,384,384,512,4.758131776480398,1.0,19.15761017719218,3.8161217532784284,0.8003525991955878,8.4795297533763
2838,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,384,384,512,512,5.255187246963564,1.0,20.925346497057156,3.791557857157227,0.8010665785933919,10.032110221728125
2839,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,512,384,640,512,6.208884385665529,1.0,19.00934729064039,2.900577007395826,0.5364821326852798,11.668628325336218
2840,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,640,384,768,512,6.633182518290336,1.0,21.381836894726526,3.0727085887544408,0.4063880905820762,13.442955160098096
2841,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,768,384,896,512,3.6329768885822693,1.0,16.77602377807132,4.342450905110972,1.1042882509985021,6.7455719244582335
2842,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,896,384,1024,512,4.574197035206918,1.0,17.72689013946661,3.6567926590661077,0.9244838431566357,9.686998243373973
2847,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,256,512,384,640,5.1214776391420145,1.0,21.16169499105545,3.936694917295993,0.7432308765516117,11.568327879552879
2848,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,384,512,512,640,4.944615384615386,1.0,19.958483530142942,3.8341674843163993,0.8789543296058231,8.551207150386574
2849,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,512,512,640,640,4.392168421052632,1.0,17.918650793650798,3.8520041063443684,0.9608792037989874,8.237775589033332
2850,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,640,512,768,640,4.71404990403071,1.0,20.381765098431764,4.111489163884231,0.8749216127529802,13.602745039256272
2851,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,768,512,896,640,4.132154253513477,1.0,19.626457527574843,4.507686883116038,1.1113849403545775,9.82396150540383
2852,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,896,512,1024,640,3.8667975158190764,1.0,14.799490968801312,3.568713104926639,1.2415100104201962,11.367665366487577
2867,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,512,256,640,384,4.789620423244877,1.0,17.220907877169562,3.386679202896042,0.9604408974025221,15.192225255760375
2928,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,0,0,128,128,7.104263824117254,1.0,21.571128220313888,2.895603081417091,0.5292261819923775,17.756541274919183
2929,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,128,0,256,128,7.485660941000747,1.0,21.93090972953987,2.7961338209824995,0.5003701251318156,11.754154746565554
2930,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,256,0,384,128,5.917447259102386,1.0,19.703887642849505,3.160803438354039,0.6605119077535132,11.768444947888142
2931,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,512,0,640,128,5.041156697121185,1.0,18.84833659491191,3.5405240636745976,0.9909329260970042,12.158906644972907
2938,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,128,128,256,256,6.6232644409115,1.0,20.821664122137395,2.992733311341185,0.5646840466027058,12.74822704979204
2939,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,256,128,384,256,6.525906735751295,1.0,21.757118055555555,3.1807255138723476,0.49869564065936495,12.998449840504259
2940,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,384,128,512,256,4.755021497786049,1.0,19.78426675857316,3.950406274150215,0.9077463442231019,9.274069243125702
2941,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,512,128,640,256,5.8428274907749085,1.0,21.05884476534296,3.4330715389104607,0.7692458864741403,15.65841424651468
2948,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,128,256,256,384,4.068353338604183,1.0,18.972574109618254,4.4176531912993795,0.973227554561643,11.778997234814872
2949,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,256,256,384,384,4.793519585253455,1.0,19.324075350333104,3.8226766417528313,0.9031123462459617,11.276470464826643
2950,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,384,256,512,384,5.054392411553581,1.0,18.574194095690533,3.4770141818665614,0.8685263020488908,10.046704138078614
2951,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,512,256,640,384,5.439766970618033,1.0,20.382070707070703,3.563033271785286,0.7795306455905641,11.759588630838262
2952,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,640,256,768,384,8.065265916149068,1.0,21.159610946257843,2.4995593642972502,0.45945055287767067,8.481962219193491
2958,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,128,384,256,512,5.477869155424135,1.0,19.534438775510207,3.383512502695976,0.7367702551368459,10.589202560148944
2959,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,256,384,384,512,4.916825177243646,1.0,20.438161124748945,3.9533968412612763,0.780680985174979,10.89728308617236
2960,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,384,384,512,512,4.189092172301992,1.0,16.50706836616454,3.7017730162865066,1.1000259342990748,10.069698237876079
2961,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,512,384,640,512,5.3523216009830605,1.0,19.41604166666667,3.440757682289531,0.7557113380648605,9.179080626332789
2962,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,640,384,768,512,7.586134067952248,1.0,19.715457636724278,2.467061281686023,0.461165635988206,10.251967168657739
2967,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,0,512,128,640,4.515702050350377,1.0,17.2770909090909,3.6045537831327796,0.9701120947725358,8.048172912505029
